articleId,created_at,likes_counts,region,content,authorName,authorGender,authorAddress,sentiment
5166289522790220,2025-05-14,960,西藏,啥叫发展得好?是指国乒从原来吊打全世界到现在连冠军都守不住吗《吃瓜》,你们的陈萌萌,m,西藏 拉萨,积极
5166289522790220,2025-05-14,573,广西,饭圈文化好吗《吐》,鸭中翘楚,m,甘肃,积极
5166289522790220,2025-05-14,284,四川,"虽然金额有点不真实,但是他入狱是迟早的",小飞侠东东东,f,其他,消极
5166289522790220,2025-05-14,145,山东,当年李铁刚爆出来很多人也不信《doge》,于家五少爷巴扎黑,m,山东 潍坊,积极
5166289522790220,2025-05-14,81,江苏,"收了多少钱,带带我",小奇奇是什么奇,f,江苏,积极
5166289522790220,2025-05-14,80,贵州,?英雄?,还有朝阳,f,贵州 毕节,积极
5166289522790220,2025-05-14,79,新疆,国球都被他搞成脏球了,无所畏惧-722,f,新疆,消极
5166289522790220,2025-05-14,54,广东,他的家产是蔡老给的,小吉烦恼,f,广东 东莞,积极
5166289522790220,2025-05-14,46,山西,"发展的好啥啊,后继无人,断在他手里了",叶洛洛__Dreams,f,云南 丽江,消极
5166289522790220,2025-05-14,35,河南,早晚的事罢了,潇依弦lemon,f,河南,消极
5166289522790220,2025-05-14,13,湖南,"真假难辨,假的造谣成本有点大,真的吓死人了《允悲》",竞技体育成绩才是硬通货,m,其他,消极
5166289522790220,2025-05-14,31,广东,"他的运动生涯没人置疑,但发展得好是他的功劳吗?是前人栽的树,上任几年现在烂摊子一扔",南风知洛意,f,海外,积极
5166289522790220,2025-05-14,31,四川,"英雄?哈哈哈哈哈哈哈哈哈,笑死了",制躁少年,f,北京,积极
5166289522790220,2025-05-14,35,福建,英雄?《吐》从他代言爱x进时就什么都不是了,阳光皓恩,m,福建,积极
5166289522790220,2025-05-14,21,河北,你是对英雄这个词有误解吧?,手机用户3305100417,m,其他,积极
5166289522790220,2025-05-14,19,山东,智障少年,摩托1991,m,其他,消极
5166289522790220,2025-05-14,19,湖北,"看得出来咱们国内不少叛徒和间谍,针对国乒,国家必须出手对造谣传谣的人严惩了",叫做姻缘吧,f,湖北,消极
5166289522790220,2025-05-14,16,广东,李铁被抓之前也有人这么说。带领到丢了男乒的统治力。,友人A_1240,m,广东,消极
